item_id,model,condition,language_pair,task_family,ftga,rtt,resolved,unresolved,initially_failed,repair_success_1,repair_success_2,token_tax,first_failure_types
hi_en_SB_007,gpt-4.1-nano,generic_helpfulness,hi-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
hi_en_SB_008,gpt-4.1-nano,generic_helpfulness,hi-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
hi_en_SB_009,gpt-4.1-nano,generic_helpfulness,hi-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
hi_en_SB_010,gpt-4.1-nano,generic_helpfulness,hi-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
hi_en_SC_006,gpt-4.1-nano,generic_helpfulness,hi-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SC_007,gpt-4.1-nano,generic_helpfulness,hi-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SC_008,gpt-4.1-nano,generic_helpfulness,hi-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SC_009,gpt-4.1-nano,generic_helpfulness,hi-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SC_010,gpt-4.1-nano,generic_helpfulness,hi-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SD_006,gpt-4.1-nano,generic_helpfulness,hi-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
hi_en_SD_007,gpt-4.1-nano,generic_helpfulness,hi-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
hi_en_SD_008,gpt-4.1-nano,generic_helpfulness,hi-en,script_register_locale,0,3,0,1,1,0,0,3.6510416666666665,['preservation_failure']
hi_en_SD_009,gpt-4.1-nano,generic_helpfulness,hi-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
hi_en_SD_010,gpt-4.1-nano,generic_helpfulness,hi-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
ar_en_SA_006,gpt-4.1-nano,generic_helpfulness,ar-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SA_007,gpt-4.1-nano,generic_helpfulness,ar-en,editing_preservation,0,1,1,0,1,1,1,2.260115606936416,"['wrong_output_language', 'script_mismatch', 'task_noncompletion']"
ar_en_SA_008,gpt-4.1-nano,generic_helpfulness,ar-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SA_009,gpt-4.1-nano,generic_helpfulness,ar-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SA_010,gpt-4.1-nano,generic_helpfulness,ar-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SB_006,gpt-4.1-nano,generic_helpfulness,ar-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
ar_en_SB_007,gpt-4.1-nano,generic_helpfulness,ar-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
ar_en_SB_008,gpt-4.1-nano,generic_helpfulness,ar-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
ar_en_SB_009,gpt-4.1-nano,generic_helpfulness,ar-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
ar_en_SB_010,gpt-4.1-nano,generic_helpfulness,ar-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
ar_en_SC_006,gpt-4.1-nano,generic_helpfulness,ar-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SC_007,gpt-4.1-nano,generic_helpfulness,ar-en,quote_preservation,0,1,1,0,1,1,1,2.206060606060606,"['preservation_failure', 'task_noncompletion']"
ar_en_SC_008,gpt-4.1-nano,generic_helpfulness,ar-en,quote_preservation,0,1,1,0,1,1,1,2.1987951807228914,"['preservation_failure', 'task_noncompletion']"
ar_en_SC_009,gpt-4.1-nano,generic_helpfulness,ar-en,quote_preservation,0,1,1,0,1,1,1,2.19375,"['preservation_failure', 'task_noncompletion']"
ar_en_SC_010,gpt-4.1-nano,generic_helpfulness,ar-en,quote_preservation,0,1,1,0,1,1,1,2.201219512195122,"['preservation_failure', 'task_noncompletion']"
ar_en_SD_006,gpt-4.1-nano,generic_helpfulness,ar-en,script_register_locale,0,3,0,1,1,0,0,3.7032967032967035,['preservation_failure']
ar_en_SD_007,gpt-4.1-nano,generic_helpfulness,ar-en,script_register_locale,0,1,1,0,1,1,1,2.241573033707865,"['preservation_failure', 'task_noncompletion']"
ar_en_SD_008,gpt-4.1-nano,generic_helpfulness,ar-en,script_register_locale,0,3,0,1,1,0,0,3.8469945355191255,['preservation_failure']
ar_en_SD_009,gpt-4.1-nano,generic_helpfulness,ar-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
ar_en_SD_010,gpt-4.1-nano,generic_helpfulness,ar-en,script_register_locale,0,1,1,0,1,1,1,2.227777777777778,['preservation_failure']
