item_id,model,condition,language_pair,task_family,ftga,rtt,resolved,unresolved,initially_failed,repair_success_1,repair_success_2,token_tax,first_failure_types
es_en_SD_004,gpt-4.1-nano,content_preservation,es-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
es_en_SD_005,gpt-4.1-nano,content_preservation,es-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
es_en_SD_006,gpt-4.1-nano,content_preservation,es-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
es_en_SD_007,gpt-4.1-nano,content_preservation,es-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
es_en_SD_008,gpt-4.1-nano,content_preservation,es-en,script_register_locale,0,3,0,1,1,0,0,3.74375,['preservation_failure']
es_en_SD_009,gpt-4.1-nano,content_preservation,es-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
es_en_SD_010,gpt-4.1-nano,content_preservation,es-en,script_register_locale,0,1,1,0,1,1,1,2.25625,['preservation_failure']
hi_en_SA_001,gpt-4.1-nano,content_preservation,hi-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SA_002,gpt-4.1-nano,content_preservation,hi-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SA_003,gpt-4.1-nano,content_preservation,hi-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SA_004,gpt-4.1-nano,content_preservation,hi-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SA_005,gpt-4.1-nano,content_preservation,hi-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SA_006,gpt-4.1-nano,content_preservation,hi-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SA_007,gpt-4.1-nano,content_preservation,hi-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SA_008,gpt-4.1-nano,content_preservation,hi-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SA_009,gpt-4.1-nano,content_preservation,hi-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SA_010,gpt-4.1-nano,content_preservation,hi-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SB_001,gpt-4.1-nano,content_preservation,hi-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
hi_en_SB_002,gpt-4.1-nano,content_preservation,hi-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
hi_en_SB_003,gpt-4.1-nano,content_preservation,hi-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
hi_en_SB_004,gpt-4.1-nano,content_preservation,hi-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
hi_en_SB_005,gpt-4.1-nano,content_preservation,hi-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
hi_en_SB_006,gpt-4.1-nano,content_preservation,hi-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
hi_en_SB_007,gpt-4.1-nano,content_preservation,hi-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
hi_en_SB_008,gpt-4.1-nano,content_preservation,hi-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
hi_en_SB_009,gpt-4.1-nano,content_preservation,hi-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
hi_en_SB_010,gpt-4.1-nano,content_preservation,hi-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
hi_en_SC_001,gpt-4.1-nano,content_preservation,hi-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SC_002,gpt-4.1-nano,content_preservation,hi-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SC_003,gpt-4.1-nano,content_preservation,hi-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SC_004,gpt-4.1-nano,content_preservation,hi-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SC_005,gpt-4.1-nano,content_preservation,hi-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SC_006,gpt-4.1-nano,content_preservation,hi-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SC_007,gpt-4.1-nano,content_preservation,hi-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SC_008,gpt-4.1-nano,content_preservation,hi-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SC_009,gpt-4.1-nano,content_preservation,hi-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SC_010,gpt-4.1-nano,content_preservation,hi-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SD_001,gpt-4.1-nano,content_preservation,hi-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
hi_en_SD_002,gpt-4.1-nano,content_preservation,hi-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
hi_en_SD_003,gpt-4.1-nano,content_preservation,hi-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
hi_en_SD_004,gpt-4.1-nano,content_preservation,hi-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
hi_en_SD_005,gpt-4.1-nano,content_preservation,hi-en,script_register_locale,0,1,1,0,1,1,1,2.2337662337662336,['wrong_output_language']
hi_en_SD_006,gpt-4.1-nano,content_preservation,hi-en,script_register_locale,0,1,1,0,1,1,1,2.2711864406779663,['wrong_output_language']
hi_en_SD_007,gpt-4.1-nano,content_preservation,hi-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
hi_en_SD_008,gpt-4.1-nano,content_preservation,hi-en,script_register_locale,0,1,1,0,1,1,1,2.230769230769231,['preservation_failure']
hi_en_SD_009,gpt-4.1-nano,content_preservation,hi-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
hi_en_SD_010,gpt-4.1-nano,content_preservation,hi-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
ar_en_SA_001,gpt-4.1-nano,content_preservation,ar-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SA_002,gpt-4.1-nano,content_preservation,ar-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SA_003,gpt-4.1-nano,content_preservation,ar-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SA_004,gpt-4.1-nano,content_preservation,ar-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SA_005,gpt-4.1-nano,content_preservation,ar-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SA_006,gpt-4.1-nano,content_preservation,ar-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SA_007,gpt-4.1-nano,content_preservation,ar-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SA_008,gpt-4.1-nano,content_preservation,ar-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SA_009,gpt-4.1-nano,content_preservation,ar-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SA_010,gpt-4.1-nano,content_preservation,ar-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SB_001,gpt-4.1-nano,content_preservation,ar-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
ar_en_SB_002,gpt-4.1-nano,content_preservation,ar-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
ar_en_SB_003,gpt-4.1-nano,content_preservation,ar-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
ar_en_SB_004,gpt-4.1-nano,content_preservation,ar-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
ar_en_SB_005,gpt-4.1-nano,content_preservation,ar-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
ar_en_SB_006,gpt-4.1-nano,content_preservation,ar-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
ar_en_SB_007,gpt-4.1-nano,content_preservation,ar-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
ar_en_SB_008,gpt-4.1-nano,content_preservation,ar-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
ar_en_SB_009,gpt-4.1-nano,content_preservation,ar-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
ar_en_SB_010,gpt-4.1-nano,content_preservation,ar-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
ar_en_SC_001,gpt-4.1-nano,content_preservation,ar-en,quote_preservation,0,1,1,0,1,1,1,2.2094594594594597,"['preservation_failure', 'task_noncompletion']"
ar_en_SC_002,gpt-4.1-nano,content_preservation,ar-en,quote_preservation,0,1,1,0,1,1,1,2.214765100671141,"['preservation_failure', 'task_noncompletion']"
ar_en_SC_003,gpt-4.1-nano,content_preservation,ar-en,quote_preservation,0,1,1,0,1,1,1,2.214765100671141,"['preservation_failure', 'task_noncompletion']"
ar_en_SC_004,gpt-4.1-nano,content_preservation,ar-en,quote_preservation,0,1,1,0,1,1,1,2.4039408866995076,"['preservation_failure', 'task_noncompletion']"
ar_en_SC_005,gpt-4.1-nano,content_preservation,ar-en,quote_preservation,0,1,1,0,1,1,1,2.210526315789474,"['preservation_failure', 'task_noncompletion']"
ar_en_SC_006,gpt-4.1-nano,content_preservation,ar-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SC_007,gpt-4.1-nano,content_preservation,ar-en,quote_preservation,0,1,1,0,1,1,1,2.2171052631578947,"['preservation_failure', 'task_noncompletion']"
ar_en_SC_008,gpt-4.1-nano,content_preservation,ar-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SC_009,gpt-4.1-nano,content_preservation,ar-en,quote_preservation,0,1,1,0,1,1,1,2.214765100671141,"['preservation_failure', 'task_noncompletion']"
ar_en_SC_010,gpt-4.1-nano,content_preservation,ar-en,quote_preservation,0,1,1,0,1,1,1,2.2171052631578947,"['preservation_failure', 'task_noncompletion']"
ar_en_SD_001,gpt-4.1-nano,content_preservation,ar-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
ar_en_SD_002,gpt-4.1-nano,content_preservation,ar-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
ar_en_SD_003,gpt-4.1-nano,content_preservation,ar-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
ar_en_SD_004,gpt-4.1-nano,content_preservation,ar-en,script_register_locale,0,1,1,0,1,1,1,2.2337662337662336,"['preservation_failure', 'task_noncompletion']"
ar_en_SD_005,gpt-4.1-nano,content_preservation,ar-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
ar_en_SD_006,gpt-4.1-nano,content_preservation,ar-en,script_register_locale,0,3,0,1,1,0,0,3.7529411764705882,['preservation_failure']
ar_en_SD_007,gpt-4.1-nano,content_preservation,ar-en,script_register_locale,0,1,1,0,1,1,1,2.2545454545454544,"['preservation_failure', 'task_noncompletion']"
ar_en_SD_008,gpt-4.1-nano,content_preservation,ar-en,script_register_locale,0,3,0,1,1,0,0,3.926553672316384,['preservation_failure']
ar_en_SD_009,gpt-4.1-nano,content_preservation,ar-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
ar_en_SD_010,gpt-4.1-nano,content_preservation,ar-en,script_register_locale,0,1,1,0,1,1,1,2.2484848484848485,['preservation_failure']
